id,best_players,min_players,max_playtime,weight
18057,4.0,2,30,1.1875
322696,2.0,2,15,1.5556
234452,6.0,2,30,2
237828,2.0,2,120,3.4
316857,1.0,2,30,2
138104,2.0,2,60,2.3125
262939,2.0,2,150,2.9091
163047,2.0,1,30,2.7143
1519,2.0,2,45,2.5238
1695,2.0,2,120,2.1186
1533,5.0,2,60,1.6667
280,5.0,2,60,2.2857
228412,4.0,1,90,2.5
139443,6.0,3,15,1.2037
2960,4.0,2,20,1.9091
224303,1.0,1,20,1.4762
318556,2.0,2,15,1
106753,6.0,3,10,1.0238
266266,2.0,1,180,2
145424,3.0,2,45,2.2667
170537,5.0,2,45,2.2222
7483,3.0,2,20,1.1818
74408,2.0,2,360,3.6667
195484,2.0,2,15,1.3636
246700,2.0,1,60,2.4286
184561,2.0,2,240,3.6364
193727,2.0,1,300,3.3611
12134,5.0,2,360,4.1429
283641,4.0,1,60,2.1667
27028,2.0,2,60,2.6429
227171,2.0,1,90,2.8
262621,4.0,3,45,2.125
282246,1.0,1,75,2.6667
194081,2.0,2,60,2.5
2944,5.0,2,10,1.0169
194233,4.0,2,45,1.75
246531,4.0,2,40,1.25
5281,2.0,2,60,1.8966
224403,4.0,1,75,2.0833
119804,3.0,2,90,2
490,2.0,2,60,2.5263
4532,2.0,2,60,2.625
121993,3.0,2,40,1.56
4642,2.0,1,45,1.96
249833,4.0,2,60,1.3846
44890,1.0,1,480,2.8846
316632,2.0,2,15,1.3333
14258,6.0,2,180,2.6875
171037,9.0,2,12,1.2222
38778,4.0,2,120,2.9524
108377,4.0,2,60,2.1579
14039,4.0,2,20,1.1154
124490,4.0,2,60,2.4074
332230,2.0,1,90,2
4643,2.0,1,30,3.0556
147240,4.0,3,90,2.2857
128425,6.0,4,30,3.2308
124390,4.0,1,15,1.0741
2520,4.0,2,120,3.1667
23348,2.0,2,20,2.3137
185380,2.0,2,20,2.2857
139572,4.0,3,60,2.1579
1520,3.0,2,60,2.0286
23421,4.0,2,270,3.75
159446,5.0,2,90,3
252432,4.0,2,45,2.25
291828,4.0,2,180,2.5
63395,4.0,3,45,2.0526
341284,1.0,1,120,2.5
6861,2.0,2,360,3.8438
23928,2.0,1,240,2.7568
175636,4.0,1,40,1.5
174893,5.0,3,30,1.3636
234438,4.0,2,45,1.8571
5251,2.0,2,15,2.3529
201920,3.0,2,30,1.3636
26162,2.0,2,40,1.4571
179259,3.0,2,30,1.0667
133518,2.0,1,360,3.5455
40550,2.0,2,45,3.2857
136284,3.0,1,20,1.5833
12747,4.0,2,90,2
192116,2.0,1,120,2.4286
184170,2.0,2,30,2.6667
8495,2.0,2,180,4.0286
40941,6.0,2,20,1.12
181328,4.0,2,30,2.2143
108637,6.0,2,60,2.0857
135508,3.0,2,90,2.4286
282131,5.0,2,40,1.5
201037,4.0,2,30,1.75
12318,3.0,2,30,1.4
356999,6.0,1,45,2.1429
26458,2.0,2,240,3.7826
77011,2.0,2,45,2
150010,1.0,1,60,2.8095
186767,1.0,1,10,1.25
284446,2.0,2,30,2
150012,2.0,0,180,3.5714
341245,3.0,2,75,2.6667
1449,2.0,2,30,1.8077
286735,5.0,2,40,1.0625
70532,2.0,2,1800,3.4118
154394,5.0,3,30,3
309862,5.0,2,20,1
106113,2.0,2,60,2
180193,4.0,1,90,3.125
260298,4.0,2,20,1
65272,5.0,4,45,1.3529
195454,2.0,2,15,1.25
150580,2.0,2,60,1.5882
137872,4.0,2,90,2.7
337627,3.0,1,240,4.3556
248375,2.0,2,320,2.6
60815,4.0,2,360,2.7143
121657,2.0,2,30,2.3077
917,4.0,2,45,1.2024
137,8.0,2,20,1.3095
219638,7.0,4,60,1.2222
125658,3.0,1,45,2.8361
254894,4.0,2,40,2
7844,2.0,2,1500,3.56
299838,4.0,2,150,2.4545
14007,2.0,2,300,3.1875
15878,4.0,2,60,1.4245
229599,2.0,2,10,2.125
201861,2.0,2,120,3.25
56294,7.0,2,15,1.15
220547,6.0,3,20,1
158970,5.0,2,60,2.4286
267590,1.0,1,75,2.3125
11122,2.0,2,660,3.1111
131241,4.0,2,60,2.6923
241106,6.0,4,90,2.4444
130134,5.0,2,200,3.4211
129204,2.0,1,120,3.6667
186475,8.0,3,30,1.5556
34375,3.0,2,15,1.0476
38980,4.0,2,120,3.7447
162152,3.0,2,45,1.9167
3177,2.0,2,120,2.4375
207919,2.0,2,25,1.6667
33785,2.0,2,60,3.0455
2090,2.0,2,120,2.7083
29383,2.0,1,360,3.92
223742,4.0,2,30,1
286205,4.0,2,240,3.25
341583,2.0,1,90,2
276760,2.0,2,60,2.1667
312,5.0,2,10,1.505
157779,2.0,2,120,2.6667
278297,1.0,1,60,1.5714
170041,3.0,2,20,1
566,4.0,3,90,2.9762
661,3.0,3,45,1.5909
42105,4.0,2,15,1.4737
74102,4.0,2,60,2.3571
289601,3.0,2,20,1.2857
41493,4.0,2,15,1.2
258693,4.0,1,90,2.375
306676,3.0,1,180,3.3
250725,2.0,2,30,1.5556
257372,4.0,2,30,1.4286
31821,4.0,3,30,1.6364
283867,5.0,2,60,2.1111
223449,2.0,2,60,2.1
198412,2.0,2,30,2.625
4200,2.0,2,240,3.55
300127,5.0,2,240,3.3333
188181,2.0,2,20,1.3529
185381,2.0,2,20,2
272599,4.0,1,30,1.5
41875,2.0,2,15,1.4231
150294,3.0,2,30,2
232201,2.0,1,40,2
341779,2.0,2,30,1.2
232139,2.0,2,360,2.3529
256390,3.0,2,45,1.7333
330592,4.0,4,15,1.3333
181385,5.0,2,10,1
166569,4.0,2,30,2
88871,2.0,2,180,3.3043
301441,2.0,1,90,1.8333
36297,2.0,2,720,2.8889
476,2.0,2,60,2.1667
192827,3.0,2,20,1.4444
160908,4.0,2,90,3.3636
114261,1.0,1,75,2.1667
2919,4.0,2,60,1.7619
158564,4.0,2,60,1
46669,2.0,2,17280,4.1176
261624,1.0,1,90,3.8571
245222,2.0,2,20,1.5
224907,6.0,3,30,1.25
244806,3.0,2,60,2
42731,2.0,2,90,3.2222
153498,2.0,2,20,2
344114,5.0,2,20,1.0909
156719,4.0,2,30,1.4074
312512,2.0,1,150,3.3571
255293,8.0,3,10,1.3333
131581,2.0,2,45,1.7333
247733,4.0,1,60,2.0909
172309,3.0,2,40,2
1463,2.0,2,30,1.9344
253607,5.0,3,540,4.2857
277662,4.0,2,35,2.1
139897,4.0,2,45,1.5
1380,4.0,2,45,1.4839
138614,4.0,2,60,2.3333
230275,6.0,4,30,1.6667
308329,2.0,1,90,2.4
277,4.0,3,60,1.7024
146548,7.0,4,30,1.1
262994,4.0,2,150,2.3333
220730,4.0,2,90,2.4286
20889,2.0,2,30,3.0667
113567,6.0,2,240,2.75
135888,4.0,3,90,2.4444
169530,2.0,2,20,2.1818
11886,2.0,2,120,2.4815
318328,4.0,1,15,1.2857
66076,4.0,3,75,2.8571
15722,4.0,2,20,2.5556
2268,2.0,2,30,1.625
110868,5.0,3,30,1.7241
3365,4.0,1,120,3
267377,2.0,1,300,2.7143
157322,3.0,2,45,2.4103
207487,4.0,2,30,1.25
254193,3.0,2,60,1.3846
173804,3.0,2,30,3
165404,3.0,2,60,2.1053
102690,5.0,2,30,1.8095
248182,2.0,1,60,2.6154
308416,2.0,2,30,1
841,6.0,3,30,1.3913
3242,4.0,2,45,1.5437
76883,3.0,2,60,2.3793
57759,4.0,3,30,1.8947
331106,2.0,1,150,2.5
24410,4.0,2,10,1.4098
473,3.0,3,30,1.4286
34098,2.0,2,240,2.6842
183264,4.0,2,30,1.25
19727,4.0,3,180,2.3396
40816,2.0,2,60,3.1818
169366,2.0,1,120,2.7059
4228,2.0,2,240,2.6667
281094,4.0,2,120,1.6667
1525,2.0,2,60,2.0444
85572,2.0,2,720,3.25
12608,2.0,2,180,3.1818
264991,1.0,1,30,2.6667
15274,2.0,2,1000,3.875
317983,4.0,3,35,2
127134,4.0,2,20,1.1765
4928,4.0,3,60,1.6333
54221,2.0,2,15,2.625
246532,2.0,1,45,1.5556
5772,6.0,3,20,1.1951
4318,2.0,2,90,2.4667
324246,1.0,1,20,1.7143
260786,3.0,2,45,1.8
324157,2.0,1,180,2.3333
135,2.0,2,60,2.2051
29411,4.0,2,15,1.0476
171339,4.0,2,15,1.8889
2252,4.0,2,180,1.9231
350316,2.0,1,90,3.6111
154125,2.0,2,30,2.0909
869,6.0,2,15,1.413
155636,5.0,3,240,3.3333
160853,4.0,2,60,1.4286
1371,2.0,2,150,2.2759
210008,4.0,1,60,1.8889
142924,8.0,5,25,1.9375
574,5.0,3,30,1.5135
128204,2.0,2,60,2.3684
241796,6.0,3,20,1
179547,2.0,1,180,3.4286
99097,4.0,2,30,1.7556
276337,2.0,2,120,1.8889
174064,2.0,2,120,2.6
292811,4.0,3,50,1.3333
149793,2.0,1,780,4.1538
16362,4.0,2,10,1.0179
274,3.0,3,60,2.6316
99078,4.0,2,180,2.8519
108665,4.0,1,100,3.3684
5928,2.0,2,180,4
116046,4.0,2,300,3.6667
42651,1.0,1,15,1.6667
205831,6.0,3,30,1.3333
166418,4.0,1,45,2.3
240827,5.0,3,30,1.5714
166976,2.0,2,35,1.3333
232090,3.0,3,15,1.3333
55833,5.0,2,20,1.2059
3595,6.0,3,30,1.3582
7755,2.0,1,300,2.3793
247980,4.0,2,30,1.8
133747,2.0,2,30,2
233502,2.0,2,20,2.2857
285853,4.0,1,60,3.8571
155495,2.0,2,30,2.2857
1713,3.0,3,240,2.8039
283584,3.0,2,30,1.4
7109,2.0,2,120,3.2258
161383,5.0,2,20,1.4545
41100,2.0,2,120,2.2963
130705,2.0,1,60,1.4
287507,5.0,3,60,2.2
121958,4.0,2,180,2.7826
68188,1.0,1,30,1.8
335678,2.0,1,30,2.3793
313269,3.0,1,90,2.25
6642,2.0,2,240,3.1034
344415,3.0,1,0,1.5
118293,3.0,1,30,2
319899,2.0,1,60,1.5
909,3.0,2,30,1.25
43249,6.0,3,60,2.1014
12567,2.0,2,360,3.1429
316624,5.0,1,120,3.7391
363,3.0,2,30,1.4286
71272,5.0,2,45,2.0714
250865,3.0,2,30,2
41033,2.0,2,180,3.2093
35293,4.0,3,60,2.2941
294294,2.0,1,20,1.75
7176,2.0,2,360,2.7429
182635,7.0,3,30,1
137141,2.0,2,60,3.6667
988,2.0,2,30,1.3
282033,2.0,2,180,3.8889
7634,2.0,2,180,3.8235
324657,1.0,1,180,3.5714
343322,2.0,1,90,2
89695,2.0,2,45,1.8
1633,5.0,2,180,2.4634
22948,5.0,3,120,1.8286
161782,4.0,2,90,2.75
31853,2.0,2,15,2.3125
1383,5.0,2,10,1
205774,4.0,2,60,2.4444
18401,4.0,1,240,4.6333
274075,4.0,2,45,1
8939,6.0,4,60,1.2143
336552,4.0,2,60,1
13223,4.0,2,30,1.2143
10682,2.0,2,30,2.0233
257707,2.0,1,30,2.2
42396,4.0,2,180,3.5789
152846,1.0,1,900,3.8929
149794,2.0,1,420,2.375
284998,4.0,3,40,1.8333
240759,4.0,2,70,2.4444
2422,2.0,2,120,2.8525
177248,3.0,2,40,2.4167
1329,2.0,2,45,2.8571
235533,3.0,2,80,2.625
29199,2.0,1,120,2.0417
231666,1.0,1,90,2.2
127981,2.0,1,30,2.1852
121806,3.0,1,20,1.1111
9132,6.0,2,600,4.1818
3836,2.0,2,60,2.6667
18747,7.0,1,300,3.6071
279975,2.0,2,90,2.3529
11432,6.0,2,150,4.3793
289,4.0,3,360,2.7857
38364,4.0,2,60,2
276924,6.0,3,30,2.3333
183836,2.0,2,90,2.1429
119464,4.0,2,15,1.2
178153,2.0,1,25,1.375
37906,2.0,2,90,3.0357
229453,4.0,2,30,1.2857
507,4.0,2,90,2.25
90942,2.0,2,45,2
198630,2.0,1,120,2.25
188343,4.0,2,90,3
4831,2.0,2,150,2.2273
23263,4.0,3,60,1.8857
67693,4.0,3,60,2.8261
255332,3.0,2,90,2.3333
39635,4.0,1,30,1.7407
260788,2.0,1,20,1
223777,4.0,1,90,2.3333
180816,4.0,3,120,1.8
5394,2.0,1,360,3.9474
264925,4.0,2,70,2.5455
404,5.0,3,20,1.0976
154804,4.0,2,90,2.2222
76247,4.0,2,30,2.0769
94731,4.0,2,20,1.4242
282765,1.0,1,30,1.7333
147206,4.0,2,60,2.7083
256980,3.0,2,25,1.2
17030,5.0,2,30,1.5294
226256,2.0,2,20,1.2222
3341,4.0,2,45,1.5893
38471,2.0,2,240,2.0938
140279,2.0,1,30,2.6
7215,2.0,2,240,3.6667
7453,,2,360,3.6842
6767,2.0,2,240,4.0833
192508,2.0,1,45,1.5556
1965,4.0,2,100,1.931
183643,4.0,2,30,1.1667
158973,4.0,1,90,3.4348
12188,4.0,3,60,2.7727
99808,3.0,2,15,1.6
311725,3.0,1,90,3.4
165347,2.0,2,5,1.4737
174926,3.0,2,45,2.1
147171,2.0,2,180,2.4615
4485,4.0,3,120,2.5
182047,1.0,1,20,2.375
324513,1.0,1,90,3
296987,3.0,1,60,1.1667
330532,4.0,1,20,1.5
237629,5.0,2,15,1.125
87904,4.0,2,60,1.4348
208804,4.0,1,120,2.75
144506,6.0,3,45,1.8
176963,2.0,1,45,2.6
303053,2.0,2,20,1.3333
149130,4.0,2,20,1.1667
295103,2.0,1,360,4.1333
62030,5.0,2,90,3.7391
1145,3.0,1,300,2.7917
292899,5.0,2,60,3
212581,2.0,2,45,2
260561,3.0,2,60,2.3333
144150,2.0,2,30,1.9
229543,4.0,2,45,1.5
236650,4.0,2,8640,4.2
297531,4.0,1,60,2.75
287275,3.0,2,180,4
79068,3.0,2,30,1.625
12141,2.0,2,120,3.75
172358,4.0,2,20,1.0769
156976,2.0,2,30,1.9643
1726,2.0,2,120,2.6667
232345,4.0,3,40,1.2857
29055,2.0,1,30,1.8571
176914,4.0,2,60,2.8889
11385,2.0,2,45,2.0769
59335,16.0,6,60,2.0625
27306,3.0,2,60,2.0769
227605,4.0,2,90,3.8333
142503,5.0,3,10,1.2059
265031,2.0,2,20,1.5
23827,4.0,3,120,2.3462
316343,3.0,2,40,2
260799,5.0,2,40,1.5
203321,2.0,2,240,3.5455
3110,2.0,2,120,2.68
440,5.0,2,45,2.0323
168232,2.0,1,30,1.6364
155802,4.0,2,45,1.5625
1358,2.0,2,180,2.3333
8711,2.0,2,120,3.16
226562,4.0,3,150,3.3333
180937,3.0,2,15,1
5042,2.0,2,360,3.7917
37184,2.0,2,60,2.4545
188885,4.0,2,90,2.4615
165628,6.0,4,60,1.2222
37257,2.0,2,90,2.8182
311988,1.0,1,150,3.8889
20082,4.0,2,40,1.3043
156457,5.0,2,20,1.0714
273814,4.0,1,120,2.9167
13016,2.0,2,240,3.15
793,6.0,2,20,1.3333
217544,4.0,1,60,2.25
254127,4.0,1,300,4.2812
345377,3.0,2,150,3.9048
320992,3.0,1,75,2.75
146207,2.0,2,45,2.1429
184563,2.0,2,240,3.5
246696,5.0,2,10,1.1429
29198,5.0,3,30,1.5347
204003,2.0,2,210,2.625
75782,5.0,2,90,3.2222
22950,4.0,2,45,1.1538
18931,4.0,3,100,2.8247
183150,3.0,2,45,2.4444
151251,4.0,1,15,1.4706
102835,6.0,2,40,1.7447
178839,2.0,2,30,1.2308
134626,4.0,2,45,1.6875
326400,3.0,2,45,2
256838,5.0,3,20,1
354273,4.0,2,45,1.75
283924,3.0,2,35,1.5
43530,6.0,4,30,1.2258
5035,2.0,2,180,2.617
4207,2.0,2,240,2.5882
140524,4.0,1,60,2
31542,2.0,2,180,3.6333
358816,3.0,3,40,1.8333
86415,4.0,2,45,1.6667
233361,1.0,1,45,2.75
357746,2.0,2,0,2.2857
181120,2.0,2,20,2.25
289467,2.0,1,120,2.5556
271693,4.0,1,20,1.7143
13728,4.0,2,30,1.8833
128137,5.0,2,45,2.6
254992,2.0,2,60,2.1667
141419,4.0,2,20,1.8947
312059,1.0,1,120,3.0556
147635,2.0,1,600,3
171419,5.0,3,30,1.3333
18115,2.0,1,240,3.08
78,2.0,2,240,3.4706
144607,2.0,0,480,2.8571
3339,2.0,2,20,1.92
251350,3.0,1,60,2
1515,2.0,2,90,1.6881
128938,2.0,2,20,2
2298,2.0,1,120,3.3548
174260,3.0,2,240,3.6087
334379,7.0,3,20,1
9855,2.0,2,90,2.6667
154939,1.0,1,90,3.2667
150014,4.0,2,25,1.8947
147104,8.0,4,30,1.9524
178099,8.0,3,80,2.2727
205819,4.0,2,60,1.8571
31575,2.0,1,30,2.4762
5687,3.0,2,120,2.9697
5941,4.0,3,45,2.2
198408,3.0,2,30,1.8571
293547,4.0,2,0,2.875
26138,2.0,2,45,3.1
212839,4.0,2,90,2.6667
85147,2.0,2,240,4.2308
284082,3.0,1,75,2.3333
283542,2.0,2,20,1.6667
7719,5.0,2,60,1.8235
198611,4.0,2,30,1.375
334590,1.0,1,30,2.25
260785,3.0,2,45,2
28436,4.0,2,45,1.6
178754,4.0,1,120,2.6667
12248,3.0,2,75,2.7143
186986,4.0,2,30,1.6667
33172,4.0,2,60,2.8393
19969,4.0,2,15,1.9333
27710,2.0,1,15,1.2354
61269,5.0,2,40,1.8214
5698,3.0,1,240,3.125
14038,2.0,2,5,1.7108
514,6.0,3,30,1.1463
8812,2.0,2,360,3.1905
233932,4.0,1,180,2.3333
28037,4.0,2,30,1.4925
298154,4.0,2,240,4.375
2471,4.0,2,90,1.6128
6928,2.0,1,360,4.125
42206,4.0,2,5,1.1481
229240,4.0,2,20,2
137480,4.0,2,20,1.3333
614,2.0,2,5,1.28
79282,3.0,3,90,2.9333
10679,2.0,1,300,3.96
258561,3.0,2,60,2
144789,4.0,2,45,1.5333
4201,2.0,2,360,3.5
197408,3.0,1,60,2.4286
840,4.0,2,60,1.6667
181235,2.0,2,90,2.5
172542,3.0,2,15,1.1667
6495,3.0,2,360,3.1212
2938,2.0,2,45,2.0435
164027,2.0,2,30,2.6
165959,7.0,4,30,1.9333
205826,4.0,2,45,2.25
206928,3.0,2,30,2
184371,4.0,1,15,1.7143
271837,2.0,1,60,2.2727
10523,4.0,4,30,2.0333
138338,5.0,3,120,3.5
2853,4.0,1,180,2.9286
158742,4.0,2,10,1.0685
180204,5.0,3,240,3.2
286062,5.0,2,30,1.4
177725,2.0,2,180,2.7692
175763,4.0,2,30,2
76207,4.0,2,90,2.4412
2574,5.0,2,360,2.2619
267402,2.0,2,3000,3.6
220193,4.0,2,30,1.375
294986,3.0,2,45,1.8
9386,4.0,2,10,1.875
246862,3.0,2,90,2.6667
186723,4.0,2,1000,3.875
137744,2.0,2,15,1.1875
1814,6.0,4,15,1.3167
140612,2.0,1,40,1.8214
158971,2.0,2,25,1.4286
246588,1.0,1,180,3
264212,2.0,1,75,2.4
228452,1.0,1,15,2
277902,2.0,2,30,2.1111
217176,4.0,2,60,1.6
91739,2.0,2,240,3.6667
231624,3.0,1,60,1.5714
187056,5.0,1,180,2.1429
214747,2.0,2,45,2
18333,5.0,2,15,1.2529
253396,4.0,1,60,2.4167
156878,4.0,2,20,1
36480,4.0,2,300,3.9583
343334,4.0,2,90,3.1667
8320,2.0,2,1200,3.0625
354886,4.0,2,25,1.2222
602,6.0,4,60,1.4118
63778,4.0,2,30,1.1429
184372,,1,25,1.4444
279348,5.0,3,90,2.2
333280,4.0,2,40,1.4
163277,2.0,2,15,1.1667
188225,2.0,2,45,2.9
11967,2.0,2,480,3.0556
29456,2.0,2,60,1.8246
24082,2.0,2,15,1.4444
2133,4.0,2,45,2.3864
20761,4.0,2,20,1.3636
199357,2.0,2,120,2.5455
129010,4.0,2,30,1.5909
3874,2.0,2,10,2.2727
136245,4.0,2,30,1.0588
87120,4.0,2,120,2.9545
244241,2.0,1,90,2
230746,3.0,2,90,2.5385
322985,4.0,1,180,4
23935,2.0,2,20,2.14
33155,4.0,2,45,1.5
108157,7.0,3,30,1.0526
205420,6.0,4,10,1
1591,2.0,2,60,2.3947
4613,4.0,3,300,4.2
99655,4.0,2,60,2.5882
129091,3.0,1,15,1.25
82610,6.0,4,20,1
28944,3.0,2,300,4.1667
204175,3.0,2,20,1.25
15410,3.0,2,30,1.1935
94365,9.0,5,60,1.7826
175023,4.0,2,15,1.1
62226,2.0,2,90,2.5938
34829,3.0,2,35,2.122
266802,3.0,1,60,2.5
223167,4.0,1,180,2.7778
3637,3.0,2,45,2.4348
246759,6.0,4,20,1.2727
6752,5.0,2,180,2.5472
52,3.0,2,300,2.6
307997,7.0,4,15,1
182982,2.0,1,90,2.5333
280131,2.0,2,60,2.3333
39345,2.0,1,450,2.6111
279204,2.0,1,30,2
263223,2.0,1,1200,4.2
231215,4.0,2,30,1.3333
256998,2.0,2,25,1.2857
265113,3.0,1,90,3
202296,4.0,2,30,1
188991,4.0,2,30,1.1429
256728,4.0,3,120,3.0833
221371,6.0,3,50,1.2857
4657,1.0,1,30,2.4615
274028,2.0,2,20,1
20228,4.0,2,60,2.5918
351476,1.0,1,30,1.5
11330,4.0,3,45,2.7273
7239,5.0,3,120,2.4074
206091,3.0,2,90,2.1429
313000,4.0,2,45,1.875
131183,8.0,2,45,2.5
21704,4.0,2,30,1.7596
3411,2.0,2,300,2.7619
295147,3.0,2,30,1.875
284054,2.0,1,30,1.8
298764,4.0,1,45,2
319421,6.0,1,60,2
15235,2.0,2,45,2.5833
280162,2.0,2,720,4.2
122691,4.0,2,60,2.5385
3248,1.0,1,120,2.3913
7338,2.0,2,60,2.85
277611,2.0,2,40,1.3333
249275,4.0,1,120,3.1
5991,2.0,2,120,2.25
16035,6.0,3,30,1.0851
353152,2.0,1,30,2
112381,2.0,2,45,2.2105
210113,2.0,2,50,2.7143
20266,2.0,1,240,3
210295,2.0,2,20,2.5
99935,1.0,1,50,1.8889
91010,1.0,1,240,2.913
310610,3.0,1,60,1.8333
173759,5.0,2,90,2.4737
1253,4.0,2,45,1.1379
145722,6.0,3,10,1.0345
268252,4.0,2,15,1
4292,2.0,2,60,2.5
220141,4.0,3,120,2.2
218200,4.0,2,60,1.6667
170909,4.0,2,180,3
24511,4.0,2,30,2.381
152851,2.0,2,30,1.5
176589,4.0,2,30,1.6
67361,4.0,2,180,3.3226
131121,2.0,2,25,2
224374,2.0,1,1200,3.3333
281514,2.0,1,60,2.6667
276161,1.0,1,30,2.4444
26952,2.0,2,40,2.3333
190462,2.0,2,600,4.5238
189056,5.0,2,20,1.4286
268159,2.0,2,360,4.3333
223619,2.0,2,120,3.3333
33911,5.0,3,30,1.6364
273976,6.0,2,90,2.7143
179661,5.0,2,25,1.1667
321608,4.0,1,180,3.6
236125,3.0,1,90,3.1667
170969,3.0,2,15,1
138105,2.0,2,90,2.5789
103235,3.0,3,90,2.6
287952,5.0,2,45,1.75
295402,2.0,2,0,2.1
4288,2.0,2,120,3.75
751,4.0,2,120,2.6667
211813,2.0,1,300,2.2
10964,2.0,2,240,3.3793
2610,4.0,3,45,2.5714
1245,2.0,2,20,1.3537
5829,3.0,2,120,3.8571
205961,4.0,2,50,1.4545
40483,3.0,2,60,2.3103
259393,1.0,1,15,1.5
18400,4.0,3,60,1.7143
82424,3.0,2,60,2.3333
8630,2.0,2,45,2.7
237792,4.0,2,45,2.1429
182218,5.0,3,20,1.7143
175989,4.0,1,120,2.375
66608,2.0,2,45,1.5
144632,5.0,2,60,3
867,2.0,2,45,2.1
710,2.0,2,20,1.4255
9354,12.0,5,45,1.1176
274690,4.0,2,90,2
231027,4.0,2,30,1
22544,2.0,2,60,2.5385
37739,4.0,2,60,2.4884
24771,5.0,3,30,1.6279
261165,4.0,2,15,1.25
29351,4.0,2,15,1.5238
176564,4.0,2,45,1.8333
37441,4.0,3,30,2.2
280475,2.0,2,60,1.5
260170,2.0,1,25,2
128537,5.0,2,45,1.8095
264314,2.0,2,35,2
295221,2.0,1,30,2
66665,4.0,2,120,3.0417
2794,2.0,2,20,1.1875
1257,3.0,2,60,1.5429
2368,4.0,2,90,1.9792
347900,1.0,1,30,1.5
309000,4.0,2,45,2.1
180256,2.0,2,45,2
129946,3.0,2,10,1.1667
96345,6.0,2,20,1
6253,2.0,2,360,3.56
6627,4.0,3,45,1.5352
3679,4.0,2,60,2.3429
5410,4.0,2,3600,4.75
608,2.0,2,60,2.52
10908,2.0,2,30,2.08
12764,3.0,3,90,2.6786
65814,3.0,2,20,1.0698
344759,2.0,2,45,2.6667
191038,3.0,2,90,2.6667
158812,5.0,3,30,1.9231
18121,2.0,2,30,1.4
166280,4.0,2,30,1.8
230667,5.0,2,45,1.0625
225316,3.0,2,45,2.2
310612,3.0,1,60,1.5
39045,4.0,2,75,2.1613
11038,4.0,2,15,1.25
342210,3.0,1,60,1.2222
210418,5.0,1,30,2
2211,2.0,2,30,3.2143
112694,1.0,1,45,2.1667
299178,4.0,1,60,2.3333
120447,5.0,2,20,1.5938
99479,3.0,3,30,1.7273
134,4.0,3,45,2.0227
8003,2.0,2,120,3.4615
87200,4.0,2,120,3.0909
184145,2.0,1,5,1.7143
157521,3.0,2,180,3.2
242482,1.0,1,180,2.2
223312,2.0,2,20,1.1429
214758,1.0,1,240,3.1429
234842,5.0,2,45,2
11202,4.0,2,90,2.3373
35599,2.0,2,40,2.8387
1157,5.0,3,30,1.4946
753,2.0,2,240,3.125
314401,4.0,2,45,2.25
7451,2.0,2,40,2.2143
91817,2.0,2,15,1.1111
127432,2.0,2,30,2.25
60029,1.0,1,240,2.4062
246689,5.0,3,120,2
314672,1.0,1,90,2.3636
58886,4.0,2,90,3.0571
1782,2.0,2,60,2
75957,2.0,2,40,2.9231
1566,4.0,2,45,2.7647
14940,2.0,2,20,1.3333
8139,2.0,2,60,2.4054
127188,4.0,2,30,1.7241
103469,5.0,3,120,2.3889
232078,4.0,3,45,1.8571
284269,3.0,1,75,2
128218,2.0,2,45,2.6923
214125,4.0,2,120,2.8
281961,4.0,3,40,1.6667
147883,4.0,2,10,1.1429
152172,4.0,1,45,3.5
36596,2.0,2,60,1.871
139747,2.0,2,30,2.4
142334,2.0,2,20,1.0882
303669,2.0,1,3,1
3071,2.0,2,120,2.7
131332,2.0,2,60,2.7647
41763,2.0,2,5,1
40370,4.0,2,45,2.0938
234673,2.0,2,180,2.3636
314395,2.0,1,60,2
148740,2.0,2,45,1.6667
9962,5.0,2,60,1.4286
29026,2.0,2,120,2.1429
199269,1.0,1,90,2.125
27802,2.0,2,60,2.2
268936,4.0,2,45,1.6364
10559,6.0,4,60,1.2162
201557,3.0,1,30,1.3333
256779,2.0,2,30,2.6667
8782,1.0,1,180,3.48
82272,2.0,2,45,3.0294
294175,8.0,4,15,1
9556,4.0,2,45,1.7143
166109,4.0,1,15,1.9
17654,4.0,2,300,4.2308
276296,7.0,3,20,1.5
287247,3.0,2,45,2
273065,2.0,1,30,1
11929,2.0,2,5,1.8667
2123,4.0,2,60,2.7188
280106,4.0,2,240,3.5714
148264,2.0,2,120,2.3846
21854,4.0,2,20,1.2368
102681,5.0,3,45,2.375
163354,4.0,2,25,1.5
12533,2.0,2,30,3.1111
5171,2.0,2,360,3.44
238182,4.0,2,90,2
1163,4.0,2,30,1.0789
14054,4.0,2,20,1.2308
41837,2.0,2,60,3.1111
6551,2.0,2,10,2.1667
331635,5.0,3,25,1.4
75360,2.0,2,60,2.8
607,4.0,3,60,2.1818
6544,2.0,2,90,1.9577
230553,2.0,2,60,2
299908,2.0,1,25,1.7778
8722,2.0,2,900,2.963
18606,2.0,2,480,4.5
232981,3.0,2,60,2
308755,2.0,1,40,2
70916,6.0,3,45,1.8718
314393,4.0,2,90,2.6429
8976,3.0,2,360,4.0465
234373,4.0,2,25,1.25
217428,1.0,1,20,1
203800,2.0,2,120,2.6667
256801,4.0,3,15,1.2
140997,4.0,1,15,1.2308
229965,2.0,1,30,2.25
350636,2.0,1,60,2
536,4.0,4,60,1.2692
244795,2.0,2,20,1.4286
17395,2.0,1,90,2.7826
189504,4.0,2,20,1
